time,signal
2.021373063855132e-09,0.002499831327193591
2.025215881589727e-09,0.00212569244431893
2.030380249379921e-09,0.001303700522328311
2.035917503189095e-09,0.0001252868797127876
2.041779483660242e-09,-0.001322406961665801
2.044132713738632e-09,-0.002010377094400204
2.046238128026601e-09,-0.002710978400384982
2.048119064013301e-09,-0.003422287649549675
2.05e-09,-0.004209270414904243
2.050104198232324e-09,-0.004269294817340522
2.050243901756522e-09,-0.00434983355210964
2.050304344397569e-09,-0.0043845516065702
2.050360239632687e-09,-0.004416578218544474
2.050472030102923e-09,-0.00448039894848026
2.050646887599888e-09,-0.004579602413738878
2.05099660259382e-09,-0.004775760010867688
2.051696032581683e-09,-0.005159312789511491
2.053094892557408e-09,-0.005893154312102475
2.055892612508859e-09,-0.00724047731868861
2.059169976628835e-09,-0.008639141752636732
2.062689128239304e-09,-0.009955790417242894
2.066605374142155e-09,-0.01123061315705396
2.071104968388199e-09,-0.01248756653318142
2.076866556731259e-09,-0.01382756071226405
2.083654460007593e-09,-0.01508731504587599
2.089494800125035e-09,-0.01594489723127803
2.094699222018536e-09,-0.01656233945201198
2.101770639935763e-09,-0.01721805952602648
2.115623963790643e-09,-0.01802114364977439
2.129726892155719e-09,-0.01828964480948298
2.146880443658174e-09,-0.0179469999017065
2.160657830437502e-09,-0.0171236619911382
2.17120094551078e-09,-0.0162686264415383
2.17902599205819e-09,-0.01556504057059949
2.184662630484887e-09,-0.01503363999784949
2.190430977411594e-09,-0.0144811882208943
2.196007905986854e-09,-0.01394475217390254
2.200560664315456e-09,-0.01350279648716253
2.209666180972659e-09,-0.01259480695531661
2.215758240423366e-09,-0.01195621295544704
2.222708654969895e-09,-0.01117001555134018
2.22835665728488e-09,-0.01046257936814654
2.233135347962539e-09,-0.009840892727641031
2.238895381286436e-09,-0.009134292791758812
2.243854304466201e-09,-0.008584864426062206
2.249196416911793e-09,-0.008051330637769912
2.254748382686341e-09,-0.007548895494631842
2.260721325392663e-09,-0.007054338406563915
2.267598275822516e-09,-0.006534012974601757
2.275956328534724e-09,-0.005972319643999081
2.286251500508992e-09,-0.005414746903645566
2.298368728174297e-09,-0.005030734415235068
2.311804910108629e-09,-0.005006143325457893
2.326397568935935e-09,-0.005328124832600351
2.341512384520898e-09,-0.005930828979419517
2.359224555172201e-09,-0.006918338036168823
2.377902017043076e-09,-0.008169193315215798
2.402268625158372e-09,-0.009920337001054998
2.426905851413581e-09,-0.01201860809148052
2.452035830055697e-09,-0.01474925457709667
2.472384200693589e-09,-0.01796126891557878
2.493291273068801e-09,-0.02329929486928593
2.50962320853921e-09,-0.0283710839280056
2.525233712163276e-09,-0.03253604676873542
2.539890064341736e-09,-0.03445880072887005
2.556240900617584e-09,-0.03287771919428809
2.573529017287225e-09,-0.02533063207492356
2.591113044557149e-09,-0.00957507548910772
2.608291150263878e-09,0.01605750843134206
2.624035546155127e-09,0.05103258533394631
2.638314935952476e-09,0.09505565188106727
2.651055173715576e-09,0.1473689028897824
2.662039303053363e-09,0.2058762536187432
2.671250031512489e-09,0.2691043122002227
2.678404226207203e-09,0.3297379887477514
2.685272272495868e-09,0.3958674433544315
2.692772125267279e-09,0.4750845548582895
2.700095102383309e-09,0.5579546984467196
2.707798869595169e-09,0.6491945663110144
2.715411593646586e-09,0.7418762592855901
2.723370279696635e-09,0.8404367686966262
2.732948372902782e-09,0.9605826086622276
2.745769767004897e-09,1.122884014341871
2.760788991528111e-09,1.312959780148701
2.775967413803863e-09,1.503322395879918
2.787775106853676e-09,1.64695084265815
2.799584299097855e-09,1.78440242585389
2.80384732275096e-09,1.832537387794579
2.8082618609429e-09,1.881576087636651
2.812272395196664e-09,1.924862352083511
2.817297935526303e-09,1.976684543267114
2.82131789791198e-09,2.016039107303195
2.826465256175629e-09,2.063419117279052
2.835605725756829e-09,2.138834096023954
2.846587934673137e-09,2.217292686012564
2.85107426530852e-09,2.245070861512835
2.855786492629343e-09,2.270827290209278
2.860217377093002e-09,2.292759824456589
2.867959880068028e-09,2.330321469050106
2.87505198757417e-09,2.367612829164222
2.882558124894333e-09,2.412193531503274
2.892531810588726e-09,2.479327573335234
2.902235922565277e-09,2.550547679992724
2.909536383412684e-09,2.605964687443227
2.916495387157651e-09,2.658615099141823
2.923746852454849e-09,2.711911684734257
2.931656423583669e-09,2.76705601756207
2.94084653213918e-09,2.826287168667855
2.952006492975464e-09,2.8907621258419
2.966238722489405e-09,2.961609187587909
2.985519192890545e-09,3.039750793628017
3.009539043979459e-09,3.113769347095565
3.033188767346263e-09,3.166901075010268
3.05e-09,3.195228796791511
3.050416792929293e-09,3.195748649353391
3.051219997270563e-09,3.196762527311388
3.051479810743871e-09,3.197091169789101
3.051717265514876e-09,3.197391576407147
3.052192175056885e-09,3.197992334859687
3.053141994140903e-09,3.199192832591337
3.055041632308938e-09,3.201584501101941
3.05884090864501e-09,3.20629876018551
3.065502081785318e-09,3.214236077519494
3.070992397279768e-09,3.220410986789205
3.075328234346751e-09,3.225030941095127
3.080297278110228e-09,3.230030205554723
3.083479240355016e-09,3.233059618401824
3.086569960447487e-09,3.235876060393
3.09046387286932e-09,3.239284709319763
3.095107763321222e-09,3.243329943986753
3.098832640138829e-09,3.2465091123599
3.1e-09,3.247467228101977
3.100279031735507e-09,3.24771572565462
3.100646556226582e-09,3.248040872364895
3.100956935601702e-09,3.248313057079087
3.101222710762824e-09,3.248544278970009
3.101754261085066e-09,3.249001567331589
3.102817361729552e-09,3.249896190563446
3.104943563018524e-09,3.251611234555577
3.109195965596468e-09,3.254782360282275
3.116584309169864e-09,3.259629631198178
3.12441742763572e-09,3.264040262180881
3.132586038475404e-09,3.268011701009848
3.141515468336767e-09,3.27176232248287
3.147883161769763e-09,3.274114902377179
3.153371785853753e-09,3.275957955591511
3.159172391213166e-09,3.277743014769073
3.165864879941031e-09,3.27962098921736
3.175247008808633e-09,3.281976785583348
3.187452778794117e-09,3.284636120226828
3.192391257448917e-09,3.285592466191478
3.198096407815038e-09,3.286637793302403
3.202120699514896e-09,3.28734403270721
3.205892889332061e-09,3.287980393668986
3.213437268966389e-09,3.289178516415443
3.222470816201754e-09,3.290483820333911
3.233317133747953e-09,3.291864149915296
3.240995438244666e-09,3.292714559175426
3.249077669379169e-09,3.293497384501278
3.256730910717144e-09,3.294146521973855
3.264024623656848e-09,3.294699976113091
3.2716833449817e-09,3.295227162015678
3.280147450910042e-09,3.29575605543444
3.289889028717323e-09,3.296302941091097
3.301432727498922e-09,3.296872653956882
3.315676333411888e-09,3.297470397644099
3.334999704571134e-09,3.298123264696384
3.361585078169414e-09,3.298786014322287
3.384261112047225e-09,3.299182108152525
3.406613365745246e-09,3.299458853107992
3.430422320763075e-09,3.299663746292425
3.456118506117651e-09,3.299811508201586
3.484735857015336e-09,3.299915315021118
3.517172424089729e-09,3.299983145810678
3.554502973165919e-09,3.300021930120453
3.598290741802433e-09,3.30003868345219
3.650883137391584e-09,3.30003957023403
3.716057782824808e-09,3.300031322213392
3.800323745330075e-09,3.300020080678927
3.916013986341597e-09,3.30001091078844
4.089311930074809e-09,3.300007157056688
4.324962881507072e-09,3.300009870196197
4.673591835304977e-09,3.30001810015025
5.269780706910864e-09,3.300036676608809
6.462158450122638e-09,3.3000811093447
8.485268999416989e-09,3.300153350843252
1.196853499795236e-08,3.3002988675759
1.427921211881846e-08,3.300505561092714
1.427962891174775e-08,3.300542913015041
1.428046249760634e-08,3.300614559658084
1.428091462288028e-08,3.300651022589787
1.428133419291649e-08,3.300683289692666
1.42821733329889e-08,3.300743424519585
1.428385161313373e-08,3.300848091765557
1.428720817342339e-08,3.301019756590357
1.429160551684238e-08,3.30131658853942
1.429520987582292e-08,3.30158884858811
1.429823386318178e-08,3.301749393240637
1.430162500499347e-08,3.301850636800427
1.430465608631246e-08,3.301883339261674
1.430958133787588e-08,3.301860445565188
1.431645567504558e-08,3.301759583787613
1.43227263353242e-08,3.301645337503956
1.432596922707133e-08,3.301567328035126
1.432759067294489e-08,3.301530782928611
1.432840139588167e-08,3.301513799980399
1.432921211881846e-08,3.301497968318898
1.432931631705078e-08,3.301472490717858
1.432942318278522e-08,3.301446140675163
1.432950912371275e-08,3.301425156693822
1.432956955514516e-08,3.301410521045287
1.432968480511437e-08,3.301382888507827
1.432991530505278e-08,3.301328720032266
1.433037035413829e-08,3.301225956314503
1.433128045230933e-08,3.301036112117315
1.433310064865139e-08,3.300712337843959
1.433674104133552e-08,3.300243901258148
1.434251476139649e-08,3.299849271710837
1.434903015020782e-08,3.299721764068353
1.435675131254119e-08,3.299803665727671
1.436381319993271e-08,3.299991788070889
1.437402482232488e-08,3.300312483403012
1.438260663346169e-08,3.300564421098044
1.439344575284209e-08,3.300883516966793
1.440715083654931e-08,3.301275917898168
1.442565435075556e-08,3.301708373175661
1.444533602649359e-08,3.301975045665483
1.44594465247503e-08,3.30201692627417
1.447663023511028e-08,3.301905801370471
1.449154002835622e-08,3.30169273604495
1.450247247257777e-08,3.301468925235076
1.45205478737134e-08,3.301000411485461
1.453569193139708e-08,3.30055108894531
1.455001032222038e-08,3.300116263399057
1.456515362357972e-08,3.299691544123905
1.45815031891677e-08,3.299291821286819
1.460012246324562e-08,3.298928271677007
1.462204894249375e-08,3.298635963174747
1.464860162310456e-08,3.298463967870889
1.468182142867748e-08,3.298468160324868
1.472511785755165e-08,3.298698594636064
1.478481278682549e-08,3.299172057041481
1.486743662526288e-08,3.299780048795174
1.497313808247337e-08,3.300297119535541
1.509452129933514e-08,3.30056736644071
1.524385146702735e-08,3.300657847728182
1.532921211881846e-08,3.300655392798757
1.532962891174775e-08,3.30057677307929
1.533044309320549e-08,3.300431009993142
1.533070300121133e-08,3.300387010903377
1.533094637939935e-08,3.300346993512464
1.533143313577541e-08,3.300270384575385
1.533240664852751e-08,3.30013016203425
1.533435367403172e-08,3.299900087273583
1.533824772504014e-08,3.299593038420316
1.534242506556333e-08,3.299422789985397
1.534585893011503e-08,3.299372268947846
1.534907116163659e-08,3.299372064419317
1.535457994248617e-08,3.299429211702756
1.536366232239378e-08,3.299575066256911
1.537238691537177e-08,3.299837783716667
1.537579951709512e-08,3.300151388839701
1.537921211881846e-08,3.300469433942451
1.537962891174775e-08,3.300538083249284
1.538009894538637e-08,3.300613118390169
1.53806407312512e-08,3.300695502243919
1.538104643622466e-08,3.300754223076264
1.538185784617158e-08,3.300864197329746
1.538348066606541e-08,3.301056610334142
1.538672630585308e-08,3.301348114871419
1.539321758542842e-08,3.301658877841744
1.54028031888063e-08,3.301706545521761
1.541335835399015e-08,3.301448729517036
1.54233932464477e-08,3.301060241126364
1.543114710933985e-08,3.300736863468569
1.544220695125439e-08,3.300307638226482
1.545286536512132e-08,3.29995248541517
1.546423563328763e-08,3.299652862619841
1.547696131596617e-08,3.299409468764272
1.549049415818898e-08,3.299256795189254
1.550213207691892e-08,3.299201649125509
1.551401036531262e-08,3.299208236849643
1.552697954870317e-08,3.299279089496586
1.554180897443626e-08,3.299429255736886
1.55584112739122e-08,3.299707448574257
1.557938316079878e-08,3.300234019677054
1.560118952209428e-08,3.300871689424947
1.563033525893606e-08,3.301672119035612
1.565474980523431e-08,3.302232925252132
1.567674913531177e-08,3.302631486934448
1.569992694900601e-08,3.302940966865518
1.572494043082827e-08,3.303160790580234
1.575283363263612e-08,3.30329023683036
1.578455828152009e-08,3.303323942689642
1.582108028383931e-08,3.303258442348155
1.58638250647706e-08,3.303095665518892
1.591496195537396e-08,3.302843978217089
1.597798530502862e-08,3.302519917650151
1.605888823159727e-08,3.302151175189639
1.61688841414053e-08,3.301780901877635
1.633217723791104e-08,3.301469781394359
1.652008053980721e-08,3.301321351604448
1.673777082870966e-08,3.30121373027263
1.699450876818055e-08,3.300779762964863
1.728251286320015e-08,3.298588756771657
1.757439698439311e-08,3.289891955671812
1.786432754175262e-08,3.263052632427722
1.810617072433621e-08,3.215335183324118
1.83183990489605e-08,3.146126751826514
1.852730594800504e-08,3.042066062374956
1.870890506117593e-08,2.903885895413921
1.879715728989275e-08,2.808717601102122
1.88862334435143e-08,2.677132507081626
1.895878979074995e-08,2.536121743318462
1.903254784236327e-08,2.361397729748804
1.910844236087386e-08,2.146625961588662
1.917841815705996e-08,1.918054097996911
1.923769209234462e-08,1.706832105407578
1.928208242344132e-08,1.543656153780151
1.93138898621888e-08,1.42829157316904
1.932861629431044e-08,1.375916786601104
1.934339803320048e-08,1.323984008467832
1.935539632977365e-08,1.282755107702051
1.936879536198319e-08,1.23907132932629
1.938396782871515e-08,1.192878786993655
1.940113240318139e-08,1.143198030146203
1.942036769500377e-08,1.088118188582462
1.943727093712634e-08,1.037770371119453
1.944519957001945e-08,1.012814834479555
1.945353145767991e-08,0.9850387748530882
1.945981637082753e-08,0.9627231821329252
1.946712011473941e-08,0.9346155780115135
1.947495770070298e-08,0.9012982776028493
1.948268763124806e-08,0.8649500865927172
1.949177722555071e-08,0.8176541635253598
1.950309642979771e-08,0.7521493513045291
1.951689822463568e-08,0.6638538122819234
1.953285238554725e-08,0.5547289073433037
1.954757902876321e-08,0.4539242578659464
1.956246794724703e-08,0.3595966542847446
1.957688518710837e-08,0.280427494047527
1.959307808135892e-08,0.2080135230616627
1.961607867597312e-08,0.1329535982536579
1.963971606028506e-08,0.08279869810677588
1.966220901068182e-08,0.0531575740278967
1.96843625946897e-08,0.03527342859975181
1.970694572443626e-08,0.02423776395808624
1.972545416208138e-08,0.01865582288848162
1.974580900096608e-08,0.01455462494848882
1.97690384737454e-08,0.01122235519561681
1.97909926396455e-08,0.008793205246206212
1.981089330879545e-08,0.007002485153707732
1.983235807823576e-08,0.005429560379652195
1.985672133967255e-08,0.004034443858854033
1.988541438791847e-08,0.002831756285187651
1.992027974972568e-08,0.001849833091230772
1.9962903135248e-08,0.001109088228882031
2.001370511225081e-08,0.0006353787156976922
2.007615377863191e-08,0.0003870739855357148
2.014274655250389e-08,0.0003238051798674567
2.020602347962722e-08,0.0003466441636115899
2.027177933373066e-08,0.0003944834330638791
2.034405574220023e-08,0.0004458070530257214
2.042751435812452e-08,0.0004961316113018279
2.052842361435929e-08,0.0005535492220444489
2.065369548891064e-08,0.0006412300110916033
2.081158958348669e-08,0.0008293911738633118
2.096755674738766e-08,0.00117045122196065
2.1106281227439e-08,0.001556552851388754
2.129101889641373e-08,0.001910126005303533
2.145349265443925e-08,0.00197731748643964
2.158690458513833e-08,0.001904624280089098
2.173038148541935e-08,0.001760608858528939
2.189000792072598e-08,0.001551108594680871
2.206878764356878e-08,0.001291975090048349
2.228923611035738e-08,0.0009866639078808714
2.256415206921796e-08,0.0006696568620988577
2.280063557428112e-08,0.0004625338544158812
2.302458899652941e-08,0.0003160666753706329
2.325587113319694e-08,0.0002057940557988008
2.349944187179797e-08,0.0001250966007103694
2.376340597101917e-08,6.848853989238908e-05
2.405450631628784e-08,3.212869927868948e-05
2.438143720484264e-08,1.186268648935832e-05
2.475900830807469e-08,2.876125492878353e-06
2.52147121589328e-08,3.791411631237429e-07
2.580257496976144e-08,5.471155528017649e-07
2.663880835135847e-08,1.052002281194927e-06
2.763270942511566e-08,1.02043397996956e-06
2.864494940186153e-08,7.409535503103323e-07
2.969659698759852e-08,4.879162426370206e-07
3.081459288375726e-08,3.089831558810888e-07
3.202901432763817e-08,1.893704506382197e-07
3.338488994678234e-08,1.083867480553695e-07
3.493365760039767e-08,5.567705100254653e-08
3.67443658029917e-08,2.409563091908786e-08
3.891752173592874e-08,7.625315718997023e-09
4.161127316578025e-08,1.019793956407458e-09
4.509726251319377e-08,-3.055862224198255e-10
4.989338731471245e-08,5.577352995251932e-10
5.211458156514778e-08,1.159353943811961e-09
5.211499835807708e-08,8.171230863226775e-05
5.211583194393566e-08,0.0002418682995954007
5.211628391964862e-08,0.0003259982906556209
5.211670335835386e-08,0.000402308771405875
5.211754223576433e-08,0.0005499758960158709
5.211921999058526e-08,0.0008270932379671307
5.212257550022714e-08,0.001318682545694035
5.21269734500444e-08,0.001811772334907899
5.213057788930975e-08,0.002016716438121753
5.213360297344383e-08,0.002022580243576098
5.213699234565692e-08,0.001845452403012429
5.214002257858685e-08,0.001533548435311346
5.214494618196235e-08,0.0007667826816568469
5.215342465203984e-08,-0.001029194706893465
5.215900310859381e-08,-0.002504604293356045
5.216179233687079e-08,-0.003413270615652664
5.216458156514778e-08,-0.004489961312900046
5.216468576338011e-08,-0.004549023485485811
5.216484459173384e-08,-0.00463918058438826
5.216490570411344e-08,-0.004673732403766926
5.21649624615064e-08,-0.004705740216390935
5.216507597629233e-08,-0.004769519095459257
5.216524726678974e-08,-0.004865162620973239
5.216558984778455e-08,-0.005054321143145063
5.216627500977417e-08,-0.005424344270732
5.216764533375341e-08,-0.006132887080607036
5.21703859817119e-08,-0.00743584428900397
5.217586727762887e-08,-0.009661476579561974
5.218289451894973e-08,-0.01192948181101385
5.219121282668543e-08,-0.01396874015625501
5.219851289736847e-08,-0.01530674324904289
5.220720368723327e-08,-0.01649646618402311
5.221519405559622e-08,-0.01728980764822759
5.222473125441512e-08,-0.01794317002346041
5.224142972295546e-08,-0.01850595694822894
5.22611605893379e-08,-0.01836001628379177
5.227762395377733e-08,-0.01752280547702683
5.229103775725801e-08,-0.01643422982523072
5.230531640873251e-08,-0.01507835112338048
5.231800943845014e-08,-0.01385753714782317
5.232972982938619e-08,-0.01270771439299694
5.23433925019356e-08,-0.01122166170292509
5.235651393403946e-08,-0.009583451942928065
5.236719248778752e-08,-0.008407480761472625
5.237680401336264e-08,-0.007528253157649311
5.238816129033404e-08,-0.006648356947738695
5.240114610813576e-08,-0.005836330549990758
5.24167778152439e-08,-0.005256245470976858
5.243300711148295e-08,-0.005246260722475757
5.244829393838982e-08,-0.00562237096180959
5.246440660932123e-08,-0.006304584236479737
5.248332333381186e-08,-0.007400646258162606
5.250232815253054e-08,-0.008668572264242516
5.252723732771531e-08,-0.01051481463750184
5.255248200749233e-08,-0.01277529400087037
5.257929739764427e-08,-0.0160263181587022
5.259722892940508e-08,-0.01940575646270182
5.26151313688986e-08,-0.02442709147945392
5.263159121227421e-08,-0.02949546913042929
5.264885035731528e-08,-0.03350813254680431
5.266399176222876e-08,-0.03437063992083947
5.268512715798867e-08,-0.02888418004701208
5.270813608025146e-08,-0.01057377710934476
5.273012464734591e-08,0.02355410832529717
5.27545568116443e-08,0.08936426298357171
5.277601373757751e-08,0.1839993077237285
5.279379606781224e-08,0.3085259870561577
5.280697249151509e-08,0.4350295552984677
5.28211349375867e-08,0.5922177255533833
5.28333480929656e-08,0.737969497847392
5.284550916831889e-08,0.8876385173951635
5.285856954487292e-08,1.051415128396579
5.287282673580571e-08,1.231659262355461
5.289178047748457e-08,1.469594819037557
5.290550256876185e-08,1.63701458839222
5.291387472743397e-08,1.735602122704138
5.291971250292389e-08,1.802433172918426
5.292567741457859e-08,1.869177238098175
5.292986984524975e-08,1.914790177384319
5.293495187419008e-08,1.967685727549085
5.293895537898076e-08,2.007296733286405
5.294369587118275e-08,2.051617862646015
5.295189203049378e-08,2.121087052804373
5.296298627633814e-08,2.202880639130378
5.296788347037504e-08,2.234565897605086
5.297333934692826e-08,2.265524136721716
5.297780885722856e-08,2.288033260627986
5.298367859445743e-08,2.316249682626678
5.299152817533198e-08,2.356159330434137
5.299889542590419e-08,2.398451410607593
5.300893584551124e-08,2.464305031763386
5.301630824386269e-08,2.517460422470387
5.302361534872996e-08,2.57242354487853
5.303071656469168e-08,2.626427461742087
5.3037808732606e-08,2.679559075376523
5.304542365247055e-08,2.734429460827736
5.305394363822226e-08,2.792028573098812
5.306390171422008e-08,2.853476881034018
5.307611509606772e-08,2.92003447250137
5.309195331990264e-08,2.992974640965247
5.311394343472625e-08,3.073069508479084
5.313819014304192e-08,3.138622318738528
5.316249294829615e-08,3.186032002777672
5.316458156514778e-08,3.189300597343825
5.316499835807708e-08,3.189853793446988
5.316530975936813e-08,3.190270003948295
5.316558510686495e-08,3.19064014776776
5.316580591206058e-08,3.190936949719729
5.316624752245184e-08,3.191530516432707
5.316691597292469e-08,3.192428477044321
5.316823290892258e-08,3.194193755364291
5.317086678091835e-08,3.197696217711551
5.317613452490989e-08,3.204519374385498
5.318075434156874e-08,3.210257550720522
5.318546235458111e-08,3.215836822986325
5.318998843302409e-08,3.220927908840542
5.31951850882106e-08,3.226430242010771
5.319852280367649e-08,3.229765202744411
5.320168322281954e-08,3.232784342712585
5.32060122402863e-08,3.236762832750089
5.321047803142161e-08,3.240860107754659
5.321398912659951e-08,3.243977044556767
5.321458156514778e-08,3.244485407238839
5.321480428065686e-08,3.244693238511314
5.321512551605077e-08,3.244991358901676
5.321535068575619e-08,3.245198881656454
5.321556017060567e-08,3.245390815519784
5.321597914030462e-08,3.24577135958641
5.321681707970254e-08,3.246519470996386
5.321849295849836e-08,3.247966674559524
5.322184471609001e-08,3.250685330201564
5.32285482312733e-08,3.255543573328004
5.323645783045861e-08,3.260484189586143
5.324466777932595e-08,3.264899033269151
5.325357262572176e-08,3.269031526330556
5.326061982582248e-08,3.271892851947523
5.326619693637686e-08,3.273937599142691
5.327184331240711e-08,3.275834429730882
5.327815752269907e-08,3.277774626259895
5.328630917016058e-08,3.280034179868293
5.33003653009926e-08,3.283405620209124
5.330604994030096e-08,3.284594197739171
5.33102802624484e-08,3.285428453127359
5.33144824520941e-08,3.286226004495298
5.33179844602307e-08,3.286866543712519
5.332454144242624e-08,3.288003814780243
5.33330988131853e-08,3.289367597197232
5.334277419991731e-08,3.290747245283395
5.335596328212915e-08,3.292351431595542
5.336587294973334e-08,3.293348155108776
5.337327925430042e-08,3.29399248729829
5.338056646977333e-08,3.29456199664089
5.338816967118978e-08,3.295101572913667
5.339667699111918e-08,3.295649358717661
5.340671555109877e-08,3.296228065794283
5.341884328108025e-08,3.296838312505539
5.343417448195573e-08,3.297486385038753
5.345581054699999e-08,3.298205888214978
5.348058416744137e-08,3.298807275700787
5.350290671739211e-08,3.299191381813961
5.352553992341026e-08,3.2994674824526
5.354966905859836e-08,3.299671081052724
5.357591093426675e-08,3.299818009417768
5.360521526771887e-08,3.299920401429245
5.363849004651508e-08,3.299986398395657
5.367689727403088e-08,3.300023306995553
5.372212173847712e-08,3.300038365992203
5.377672598040328e-08,3.300038078616897
5.384487540440417e-08,3.300029317031399
5.393385210181185e-08,3.300018270466046
5.405781381771311e-08,3.300009908521329
5.424020888368179e-08,3.300007412518996
5.449137354696242e-08,3.300011138185503
5.487097033003216e-08,3.300020685320648
5.554761618228472e-08,3.300042879122822
5.690090788678984e-08,3.300093597334729
5.918380546232189e-08,3.300174424008818
6.263831161127775e-08,3.300333460299956
6.393602276021037e-08,3.300466763062414
6.540229869973249e-08,3.30072380813353
6.57124396744481e-08,3.300835840022781
6.633272162387931e-08,3.301077635913809
6.703160335830688e-08,3.300921493595109
6.752338621025232e-08,3.296538407831683
6.786811502486675e-08,3.27957165936556
6.816964767380415e-08,3.236571857509068
6.840189796980729e-08,3.173773110009026
6.861109110789619e-08,3.085132293706389
6.880607657622786e-08,2.959717311639778
6.891106755804988e-08,2.864048111572126
6.901601235189864e-08,2.729883567979858
